Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2019/10/28,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Kyrgyz Republic,KGZ,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,Arable land (% of land area),AG.LND.ARBL.ZS,7.069864442,7.00729927,7.012513034,7.00729927,6.955161627,6.69447341,6.692909026,6.673618352,6.67101147,6.652763295,6.653805793,6.652242046,6.655891426,6.666840204,6.676746484,6.678832117,6.715328467,,,
Kyrgyz Republic,KGZ,Agricultural land (% of land area),AG.LND.AGRI.ZS,55.86027112,56.1835245,56.1835245,56.51720542,56.15224192,56.02189781,55.94942445,55.93639004,55.92909382,55.35609909,55.32794781,55.31021898,55.22054121,55.040147,55.04222945,55.04171011,54.95828989,,,
Kyrgyz Republic,KGZ,Agricultural land (sq. km),AG.LND.AGRI.K2,107140,107760,107760,108400,107700,107450,107310.9961,107285.9961,107272.002,106172.998,106119.0039,106085,105912.998,105567.002,105570.9961,105570,105410,,,
Cambodia,KHM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.586,18.703,18.82,18.937,19.055,19.174,19.293,19.413,19.571,19.93,20.294,20.663,21.037,21.415,21.799,22.188,22.582,22.98,23.388,
Cambodia,KHM,Urban population,SP.URB.TOTL,2259173,2320183,2378420,2434572,2489816,2545033,2600254,2655691,2717205,2808855,2904520,3004694,3109364,3217889,3329689,3443896,3560344,3678963,3800503,
Cambodia,KHM,Urban population growth (annual %),SP.URB.GROW,2.862134549,2.664724477,2.47903398,2.333456938,2.24378411,2.193480436,2.146551604,2.109575192,2.289889398,3.317314853,3.34912173,3.390758823,3.424247115,3.430735083,3.415335174,3.372448243,3.325378074,3.277374958,3.25025074,
Cambodia,KHM,"Population, total",SP.POP.TOTL,12155239,12405408,12637727,12856163,13066469,13273354,13477709,13679962,13883834,14093604,14312212,14541423,14780454,15026332,15274503,15521436,15766293,16009414,16249798,
Cambodia,KHM,Population growth (annual %),SP.POP.GROW,2.236050134,2.03722363,1.855404003,1.713676066,1.62260232,1.570923651,1.527856858,1.489499886,1.479300731,1.499593573,1.539208139,1.588817643,1.630429697,1.64984965,1.638083897,1.603706854,1.565227051,1.530261745,1.490355371,
Cambodia,KHM,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,39.5,,,,,28.4,,,28.8,,29,,,,23.9,,,,,
Cambodia,KHM,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,0.125,,,,,,,,,,,,,,,
Cambodia,KHM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,106.8,97.1,87.2,78.4,71.2,65.3,60.3,55.9,51.8,47.9,44.3,41,38,35.6,33.7,32,30.5,29.2,28,
Cambodia,KHM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,51.28442,59.91038,66.6234,77.63146,86.93857,89.38886,90.73403,85.92165,83.28927,85.179,87.46834,93.19102,94.19037,96.64279,95.51302,92.41138,89.54563,87.99948,
Cambodia,KHM,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.8183,0.83586,0.84877,0.86002,0.87628,,0.89957,0.90371,0.91484,,,,,,,,,,,
Cambodia,KHM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,35.68562535,34.32030026,31.12904348,31.97082205,29.38975764,30.71005759,30.05876192,29.69654194,32.75105777,33.49071752,33.87667876,34.55731403,33.51960361,31.59506243,28.87130353,26.58036001,24.74266442,23.36144048,22.0129559,
Cambodia,KHM,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,2.6,2.7,2.7,2.7,2.7,2.7,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.6,
Cambodia,KHM,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,,,,,,,,,,,,,,,,,,,,144
Cambodia,KHM,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,,,,,,,,,,,,,,,,,20.64927728,20.64949541,20.64949541,
Cambodia,KHM,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,,,,,,,,,0.185544615,0.185767377,0.185767377,
Cambodia,KHM,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,26.03,26.0277161,26.0277161,
Cambodia,KHM,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,1.810945274,,,,,,,,,,,,
Cambodia,KHM,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,2.184,,,,,,,,,,,,,
Cambodia,KHM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.450270784,9.515817618,9.599613918,9.697877975,9.806451919,9.920612379,10.04080886,10.16635865,10.30754905,10.47405617,10.63949444,10.80218215,10.96279587,11.12363283,11.28816434,11.45906216,11.63702844,11.82188805,12.01448166,
Cambodia,KHM,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,7.19373908,,,,,,,,,,7.186617095,,,,,,,,,
Cambodia,KHM,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,0.642189627,,,,,,,,,,0.650722679,,,,,,,,,
Cambodia,KHM,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,6.551549453,,,,,,,,,,6.535894416,,,,,,,,,
Cambodia,KHM,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,6.643791054,,,,,,,,,,
Cambodia,KHM,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,0,,,,,0,,,0,,0,,,,,,,,,
Cambodia,KHM,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,0,,,,,0,,,0,,0,,,,,,,,,
Cambodia,KHM,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-15.25864268,4.992664881,40.75695242,33.0502934,70.2441319,55.67993367,127.9460071,482.4913892,291.3597079,197.4095867,320.7201174,324.9273185,329.1345197,,,,,,,
Cambodia,KHM,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,3294.866,4082.266,5472.833,5173.187,6619.337,6053.06,8862.869,22648.104,15216.629,11563.713,16358.204,16521.78604,16685.36808,,,,,,,
Cambodia,KHM,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-0.865325456,5.725834728,17.13251785,22.21795881,29.13130057,35.46511243,60.07793222,173.653883,116.0561535,92.50778991,132.9412465,135.270659,137.6000714,,,,,,,
Cambodia,KHM,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,14984.9,15981.2,17705.4,18474.1,19519.1,20476.5,24196.9,41364.7,32658.4,29098.9,35210.7,35562.807,35914.914,,,,,,,
Cambodia,KHM,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0,,,,,0,,,0,,0,,,,,,,,,
Cambodia,KHM,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,115.7488691,227.8150772,456.270363,442.9111671,813.7376526,418.6606171,423.1032087,909.6961999,517.146693,349.1103578,546.8227688,549.7249549,552.597762,,,,,,,
Cambodia,KHM,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,42118.313,63995.784,108594.633,105986.662,178379.097,101252.49,102119.769,197112.044,120478.859,87674.94679,126272.1976,126838.7599,127399.5869,,,,,,,
Cambodia,KHM,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,21856.83287,41764.73404,83188.85659,79942.12165,149842.4972,72053.00677,66080.4359,129623.3422,68672.00055,42904.28341,70556.47172,70285.79386,70138.52167,,,,,,,
Cambodia,KHM,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,0,0,0,0.630417652,0.658376006,0.704225352,0.739247312,3.206806283,13.76851344,,,,,
Cambodia,KHM,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,0,0,0,29.336,33.003,36.67,40.337,179.683,920.417,,,,,
Cambodia,KHM,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.117436549,0.124505971,0.114537291,0.113799872,0.105995603,0.106223193,0.103621619,0.108616982,0.11451676,0.136590676,0.13885879,0.134718472,0.131549137,0.125828614,0.14011372,,,,,
Cambodia,KHM,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.147579889,0.153105617,0.138653904,0.135249506,0.122671663,0.119221382,0.11288532,0.115231818,0.119172827,0.141068794,0.141759417,0.134718472,0.129073698,0.121331555,0.132597517,,,,,
Cambodia,KHM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.162605853,0.181496489,0.174678089,0.185116119,0.187188214,0.209134707,0.222560526,0.253313204,0.280759695,0.330179775,0.35024558,0.358090126,0.369169716,0.37289047,0.437653585,,,,,
Cambodia,KHM,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100,100,100,100,100,100,100,98.73015873,90.12229539,89.36170213,91.5874177,90.70422535,90.32258065,87.36910995,75.80910587,,,,,
Cambodia,KHM,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1976.513,2251.538,2207.534,2379.883,2445.889,2775.919,2999.606,3421.311,3512.986,4158.378,4591.084,4723.096,4928.448,4895.445,5067.794,,,,,
Cambodia,KHM,CO2 emissions (kt),EN.ATM.CO2E.KT,1976.513,2251.538,2207.534,2379.883,2445.889,2775.919,2999.606,3465.315,3898.021,4653.423,5012.789,5207.14,5456.496,5603.176,6684.941,,,,,
Cambodia,KHM,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.377098768,0.399799286,0.367789003,0.365421091,0.340360918,0.341091728,0.332737851,0.348778389,0.367723078,0.438604302,0.445887413,0.432592498,0.422415491,0.404046405,0.449917098,,,,,
Cambodia,KHM,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Cambodia,KHM,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Cambodia,KHM,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.579220354,0.656395602,0.552650579,0.57836952,0.721658071,0.807914005,0.874686202,0.99633159,1.117338867,0.91590681,0.945945247,0.939271854,0.944674397,0.939475248,1.049936092,,,,,
Cambodia,KHM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,280.7322834,276.5047308,316.0732939,320.0654814,259.3862963,258.8576331,254.4461377,254.2458817,251.2753322,360.4949451,370.2598872,381.2422622,390.7904317,396.9135648,416.8383089,,,,,
Cambodia,KHM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,32.74308304,36.51633223,50.32550553,51.49281321,55.71512855,66.75027276,80.72588598,100.5850747,114.5937066,127.9303718,144.2823793,165.1145146,207.2331472,221.5444195,271.3672582,,,,,
Cambodia,KHM,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,202.7493474,189.6813,207.2508289,196.7598022,146.8778742,131.4783414,118.4671928,109.0169009,102.4906261,149.13163,146.7936869,143.4286269,139.2534157,133.9349963,133.4497602,,,,,
Cambodia,KHM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,81.13607553,79.58799718,83.01975973,82.0680974,78.20706734,76.0703302,73.85580389,69.36572502,67.99918608,71.32193694,68.51846752,68.16174548,68.2603726,68.972156,68.00791011,64.92377591,,,,
Cambodia,KHM,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.223214286,0.196463654,0.137362637,1.048492792,1.717791411,1.556016598,1.441899915,1.206434316,1.282051282,1.658767773,2.3,2.169811321,1.60390516,0.787401575,0.653167864,0.932453946,,,,
Cambodia,KHM,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1000000,1000000,1000000,8000000,14000000,15000000,17000000,18000000,19000000,21000000,23000000,23000000,23000000,14000000,20000000,41000000,,,,
Cambodia,KHM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.223214286,0.196463654,4.120879121,6.422018349,5.153374233,6.12033195,5.767599661,4.557640751,4.385964912,5.371248025,5.5,7.075471698,37.65690377,57.93025872,61.13651208,46.41801228,,,,
Cambodia,KHM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,99.77678571,99.80353635,95.87912088,93.57798165,94.84662577,93.87966805,94.23240034,95.44235925,95.61403509,92.41706161,91.4,89.71698113,59.76290098,32.56467942,10.67929458,5.18535365,,,,
Cambodia,KHM,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Cambodia,KHM,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Cambodia,KHM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0,0,3.983516484,5.373525557,3.435582822,4.564315353,4.325699746,3.351206434,3.10391363,3.712480253,3.2,4.905660377,36.05299861,57.14285714,60.48334422,45.48555834,,,,
Cambodia,KHM,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,2.211690363,3.1,3.20754717,2.580195258,9.505061867,28.18419334,48.39663407,,,,
Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,16.6,15.49862957,18.79516792,19.3,25.32569695,20.5,31.7646389,34.97443771,26.4,41.44254303,31.1,48.0620575,51.4397583,54.85236359,56.1,69.03035736,76.8398819,89.07,,
Cambodia,KHM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.216744312,3.676756427,3.056850915,1.751316579,2.461977045,6.025383905,6.64242251,10.03894968,7.874681055,8.925272448,12.49138118,11.99484384,14.25776298,13.58334609,11.09689482,10.09866353,12.36922143,12.57184973,12.62660995,
Cambodia,KHM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2133.6,2092.6,1922,2160.6,2024.8,2508.7,2533.1,2677.3,2804.8,2938.6,3015.7,3021.5,3177.8,3253.8,3315.3,3372,3477.6,3568.8,,
Cambodia,KHM,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,1904,,,,,1904,,,,,1904,,1904,,,,,
Cambodia,KHM,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,Forest area (% of land area),AG.LND.FRST.ZS,65.40901881,64.4856107,63.56220258,62.63879447,61.71538636,60.79197825,60.07024478,59.34851686,58.62678339,57.90505546,57.183322,56.46158854,55.73986061,55.01812715,54.29639922,53.57466576,52.8529323,,,
Cambodia,KHM,Forest area (sq. km),AG.LND.FRST.K2,115460,113830,112200,110570,108940,107310,106035.9961,104762.002,103487.998,102214.0039,100940,99665.99609,98392.00195,97117.99805,95844.00391,94570,93295.99609,,,
Cambodia,KHM,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,2.695477988,,,,,,,,,,2.695477988,,,,,,,,,
Cambodia,KHM,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.063084977,,,,,,,,,,0.063084977,,,,,,,,,
Cambodia,KHM,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,111.9444504,,,,,,,,,,111.9444504,,,,,,,,,
Cambodia,KHM,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,2.632393011,,,,,,,,,,2.632393011,,,,,,,,,
Cambodia,KHM,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,4671.187988,,,,,,,,,,4671.187988,,,,,,,,,
Cambodia,KHM,Arable land (% of land area),AG.LND.ARBL.ZS,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,21.52730569,21.52730569,21.52730569,21.52730569,21.52730569,21.52730569,21.52730569,,,
Cambodia,KHM,Agricultural land (% of land area),AG.LND.AGRI.ZS,27.02243372,27.70224337,28.32540222,28.89191027,29.62837072,30.34217086,30.33650578,30.33650578,30.33650578,30.33650578,30.90301382,30.90301382,30.90301382,30.90301382,30.90301382,30.90301382,30.90301382,,,
Cambodia,KHM,Agricultural land (sq. km),AG.LND.AGRI.K2,47700,48900,50000,51000,52300,53560,53550,53550,53550,53550,54550,54550,54550,54550,54550,54550,54550,,,
Kiribati,KIR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.958,43.473,43.492,43.512,43.532,43.551,44.03,44.866,45.706,46.547,47.39,48.235,49.082,49.927,50.773,51.619,52.45,53.262,54.057,
Kiribati,KIR,Urban population,SP.URB.TOTL,36255,37321,37971,38654,39396,40208,41539,43308,45140,46980,48777,50516,52209,53866,55541,57261,59019,60803,62623,
Kiribati,KIR,Urban population growth (annual %),SP.URB.GROW,5.057495828,2.897886808,1.726653957,1.782755208,1.901402574,2.040169249,3.256676417,4.170463047,4.143139594,3.995320784,3.753691105,3.50312275,3.296477604,3.124458728,3.062200565,3.049827696,3.023966225,2.97797039,2.949349291,
Kiribati,KIR,"Population, total",SP.POP.TOTL,84396,85849,87305,88835,90499,92325,94343,96527,98761,100930,102927,104728,106370,107890,109391,110930,112524,114158,115847,
Kiribati,KIR,Population growth (annual %),SP.POP.GROW,1.701680563,1.706993194,1.681779592,1.737298151,1.855808443,1.997615982,2.162211648,2.288568473,2.288002803,2.172441727,1.959279184,1.734651379,1.555706939,1.41886073,1.381643013,1.397075206,1.426716047,1.441692152,1.468690124,
Kiribati,KIR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,12.9,,,,,,,,,,,,,
Kiribati,KIR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,14.9,,,,,,,,,,
Kiribati,KIR,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,71.4,69.4,68,66.8,66.3,66.1,66.2,66.3,66.2,65.6,64.7,63.5,62.1,60.6,59,57.5,55.8,54.3,52.5,
Kiribati,KIR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,98.97817,117.16521,111.30515,119.62704,123.06604,122.92052,113.21244,118.30228,106.25,,,,,,113.1809,,100.8696,,,
Kiribati,KIR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.0645,1.09012,1.07585,1.07272,1.09884,1.06909,1.07027,1.08939,1.07185,,,,,,,,,,,
Kiribati,KIR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.95974138,20.39860656,21.65499741,23.44767607,24.40159283,20.47154919,22.0421881,23.16531699,24.69328163,26.6106756,24.06420568,25.07393721,24.33587138,23.04775713,23.74462664,21.57655581,26.32103315,30.79108762,,
Kiribati,KIR,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,3.3,3.2,3.2,3.1,3.1,3.1,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,
Kiribati,KIR,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,,,,,,,,,,,,,,,,,,,,164
Kiribati,KIR,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,,,,,,,,,,,,,,,,,11.81730456,11.82104668,11.82104668,
Kiribati,KIR,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,,,,,,,,,11.81415422,11.81790064,11.81790064,
Kiribati,KIR,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,22.37,22.36041349,22.36041349,
Kiribati,KIR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,20.5705187,,,,,,,,,,20.57059635,,,,,,,,,
Kiribati,KIR,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,1.731351724,,,,,,,,,,1.742158742,,,,,,,,,
Kiribati,KIR,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,18.83916698,,,,,,,,,,18.82843761,,,,,,,,,
Kiribati,KIR,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,5.002998765,,,,,,,,,,
Kiribati,KIR,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,25.11196636,29.76326472,32.02557373,33.72735028,36.61745565,36.45714337,37.20040941,40.45934514,41.81919689,38.18806761,40.58154122,41.98735663,43.39317204,,,,,,,
Kiribati,KIR,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,3.459631,3.58825,3.650808,3.697866,3.777784,3.773351,3.793904,3.884021,3.921624,3.821215,3.8874,3.926274,3.965148,,,,,,,
Kiribati,KIR,Methane emissions (% change from 1990),EN.ATM.METH.ZG,25.93220172,28.86106377,32.64306895,34.873457,37.58262977,39.92828081,42.88472716,46.52487021,49.98473012,53.63275439,57.50046795,59.07547263,60.65047731,,,,,,,
